431,0.150
432,0.150
433,0.150
434,0.149
435,0.149
436,0.149
437,0.149
438,0.149
439,0.149
440,0.149
441,0.149
442,0.149
443,0.149
444,0.149
445,0.149
446,0.149
447,0.149
448,0.148
449,0.148
450,0.148
451,0.148
452,0.148
453,0.148
454,0.148
455,0.148
456,0.148
457,0.148
458,0.148
459,0.148
460,0.148
461,0.148
462,0.147
463,0.147
464,0.147
465,0.147
466,0.147
467,0.147
468,0.147
469,0.147
470,0.147
471,0.147
472,0.147
473,0.147
474,0.147
475,0.147
476,0.146
477,0.146
478,0.146
479,0.146
480,0.146
481,0.146
482,0.146
483,0.146
484,0.146
485,0.146
486,0.146
487,0.146
488,0.146
489,0.146
490,0.146
491,0.145
492,0.145
493,0.145
494,0.145
495,0.145
496,0.145
497,0.145
498,0.145
499,0.145
500,0.145
